"","ItinID","MktID","SeqNum","Coupons","Year","OriginAirportID","OriginAirportSeqID","OriginCityMarketID","Quarter","Origin","OriginCountry","OriginStateFips","OriginState","OriginStateName","OriginWac","DestAirportID","DestAirportSeqID","DestCityMarketID","Dest","DestCountry","DestStateFips","DestState","DestStateName","DestWac","Break","CouponType","TkCarrier","OpCarrier","RPCarrier","Passengers","FareClass","Distance","DistanceGroup","Gateway","ItinGeoType","CouponGeoType"
"144",2001165,20011120,2,4,2001,11292,1129202,30325,1,"DEN","US","08","CO","Colorado",82,11423,1142302,31423,"DSM","US","19","IA","Iowa",61,"X","A","AA","AA","AA",1,"X",589,2,0,2,2
"145",2001165,20011121,3,4,2001,11423,1142302,31423,1,"DSM","US","19","IA","Iowa",61,11292,1129202,30325,"DEN","US","08","CO","Colorado",82,NA,"A","UA","UA","AA",1,"X",589,2,0,2,2
"146",2001165,20011121,4,4,2001,11292,1129202,30325,1,"DEN","US","08","CO","Colorado",82,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","UA","UA","AA",1,"X",349,1,0,2,2
"147",2001166,20011122,1,2,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11292,1129202,30325,"DEN","US","08","CO","Colorado",82,NA,"A","AA","AA","AA",1,"X",349,1,0,2,2
"148",2001166,20011122,2,2,2001,11292,1129202,30325,1,"DEN","US","08","CO","Colorado",82,13487,1348701,31650,"MSP","US","27","MN","Minnesota",63,"X","A","AA","AA","AA",1,"X",680,2,0,2,2
"149",2001167,20011123,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11292,1129202,30325,"DEN","US","08","CO","Colorado",82,NA,"A","AA","AA","AA",1,"X",349,1,0,2,2
"150",2001167,20011123,2,4,2001,11292,1129202,30325,1,"DEN","US","08","CO","Colorado",82,13851,1385102,33851,"OKC","US","40","OK","Oklahoma",73,"X","A","AA","AA","AA",1,"X",495,1,0,2,2
"151",2001167,20011124,3,4,2001,13851,1385102,33851,1,"OKC","US","40","OK","Oklahoma",73,11292,1129202,30325,"DEN","US","08","CO","Colorado",82,NA,"A","UA","UA","AA",1,"X",495,1,0,2,2
"152",2001167,20011124,4,4,2001,11292,1129202,30325,1,"DEN","US","08","CO","Colorado",82,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","UA","UA","AA",1,"X",349,1,0,2,2
"153",2001168,20011125,1,3,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11292,1129202,30325,"DEN","US","08","CO","Colorado",82,NA,"A","AA","AA","AA",1,"X",349,1,0,2,2
"154",2001168,20011125,2,3,2001,11292,1129202,30325,1,"DEN","US","08","CO","Colorado",82,13930,1393001,30977,"ORD","US","17","IL","Illinois",41,NA,"A","AA","AA","AA",1,"X",888,2,0,2,2
"155",2001168,20011125,3,3,2001,13930,1393001,30977,1,"ORD","US","17","IL","Illinois",41,12884,1288401,32884,"LAN","US","26","MI","Michigan",43,"X","A","UA","UA","AA",1,"X",179,1,0,2,2
"156",2001169,20011126,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11292,1129202,30325,"DEN","US","08","CO","Colorado",82,NA,"A","AA","AA","AA",1,"X",349,1,0,2,2
"157",2001169,20011126,2,4,2001,11292,1129202,30325,1,"DEN","US","08","CO","Colorado",82,14747,1474702,30559,"SEA","US","53","WA","Washington",93,"X","A","AA","AA","AA",1,"X",1024,3,0,2,2
"158",2001169,20011127,3,4,2001,14747,1474702,30559,1,"SEA","US","53","WA","Washington",93,11292,1129202,30325,"DEN","US","08","CO","Colorado",82,NA,"A","UA","UA","AA",1,"X",1024,3,0,2,2
"159",2001169,20011127,4,4,2001,11292,1129202,30325,1,"DEN","US","08","CO","Colorado",82,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","UA","UA","AA",1,"X",349,1,0,2,2
"160",2001170,20011128,1,1,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,"X","A","AA","AA","AA",1,"C",569,2,0,2,2
"161",2001171,20011129,1,1,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,"X","A","AA","AA","AA",1,"F",569,2,0,2,2
"162",2001172,20011130,1,1,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,"X","A","AA","AA","AA",5,"F",569,2,0,2,2
"163",2001173,20011131,1,1,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,"X","A","AA","AA","AA",1,"F",569,2,0,2,2
"164",2001174,20011132,1,1,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"165",2001175,20011133,1,1,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"166",2001176,20011134,1,1,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"167",2001177,20011135,1,1,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"168",2001178,20011136,1,1,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"169",2001179,20011137,1,1,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"170",2001180,20011138,1,1,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,"X","A","AA","AA","AA",15,"X",569,2,0,2,2
"171",2001181,20011139,1,1,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"172",2001182,20011140,1,1,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"173",2001183,20011141,1,1,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"174",2001184,20011142,1,1,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"175",2001185,20011143,1,1,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"176",2001186,20011144,1,1,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,"X","A","AA","AA","AA",5,"X",569,2,0,2,2
"177",2001187,20011145,1,1,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,"X","A","AA","AA","AA",4,"X",569,2,0,2,2
"178",2001188,20011146,1,1,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"179",2001189,20011147,1,1,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,"X","A","AA","AA","AA",2,"X",569,2,0,2,2
"180",2001190,20011148,1,1,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"181",2001191,20011149,1,1,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"182",2001192,20011150,1,1,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,"X","A","AA","AA","AA",2,"X",569,2,0,2,2
"183",2001193,20011151,1,1,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"184",2001194,20011152,1,1,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,"X","A","AA","AA","AA",5,"X",569,2,0,2,2
"185",2001195,20011153,1,1,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,"X","A","AA","AA","AA",3,"X",569,2,0,2,2
"186",2001196,20011154,1,1,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"187",2001197,20011155,1,1,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"188",2001198,20011156,1,1,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"189",2001199,20011157,1,1,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"190",20011100,20011158,1,1,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,"X","A","AA","AA","AA",1,"Y",569,2,0,2,2
"191",20011101,20011159,1,1,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,"X","A","AA","AA","AA",1,"Y",569,2,0,2,2
"192",20011102,20011160,1,1,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,"X","A","AA","AA","AA",1,"Y",569,2,0,2,2
"193",20011103,20011161,1,1,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,"X","A","AA","AA","AA",1,"Y",569,2,0,2,2
"194",20011104,20011162,1,1,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,"X","A","AA","AA","AA",3,"Y",569,2,0,2,2
"195",20011105,20011163,1,1,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,"X","A","AA","AA","AA",1,"Y",569,2,0,2,2
"196",20011106,20011164,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"197",20011106,20011164,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10136,1013602,30136,"ABI","US","48","TX","Texas",74,"X","A","AA","MQ","AA",1,"X",158,1,0,2,2
"198",20011106,20011165,3,4,2001,10136,1013602,30136,1,"ABI","US","48","TX","Texas",74,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","MQ","AA",1,"X",158,1,0,2,2
"199",20011106,20011165,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"200",20011107,20011166,1,4,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","AA","AA",1,"X",569,2,0,2,2
"201",20011107,20011166,2,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10136,1013602,30136,"ABI","US","48","TX","Texas",74,"X","A","AA","MQ","AA",1,"X",158,1,0,2,2
"202",20011107,20011167,3,4,2001,10136,1013602,30136,1,"ABI","US","48","TX","Texas",74,11298,1129802,30194,"DFW","US","48","TX","Texas",74,NA,"A","AA","MQ","AA",1,"X",158,1,0,2,2
"203",20011107,20011167,4,4,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"204",20011108,20011168,1,2,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,"X","A","AA","AA","AA",1,"F",569,2,0,2,2
"205",20011108,20011169,2,2,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"F",569,2,0,2,2
"206",20011109,20011170,1,2,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,"X","A","AA","AA","AA",3,"X",569,2,0,2,2
"207",20011109,20011171,2,2,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",3,"X",569,2,0,2,2
"208",20011110,20011172,1,2,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"209",20011110,20011173,2,2,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"210",20011111,20011174,1,2,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"211",20011111,20011175,2,2,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"212",20011112,20011176,1,2,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"213",20011112,20011177,2,2,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"214",20011113,20011178,1,2,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"215",20011113,20011179,2,2,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"216",20011114,20011180,1,2,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,"X","A","AA","AA","AA",2,"X",569,2,0,2,2
"217",20011114,20011181,2,2,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",2,"X",569,2,0,2,2
"218",20011115,20011182,1,2,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"219",20011115,20011183,2,2,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"220",20011116,20011184,1,2,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"221",20011116,20011185,2,2,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"222",20011117,20011186,1,2,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"223",20011117,20011187,2,2,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"224",20011118,20011188,1,2,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"225",20011118,20011189,2,2,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"226",20011119,20011190,1,2,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"227",20011119,20011191,2,2,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"228",20011120,20011192,1,2,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"229",20011120,20011193,2,2,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"230",20011121,20011194,1,2,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,"X","A","AA","AA","AA",2,"X",569,2,0,2,2
"231",20011121,20011195,2,2,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",2,"X",569,2,0,2,2
"232",20011122,20011196,1,2,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,"X","A","AA","AA","AA",5,"X",569,2,0,2,2
"233",20011122,20011197,2,2,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",5,"X",569,2,0,2,2
"234",20011123,20011198,1,2,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"235",20011123,20011199,2,2,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"236",20011124,20011200,1,2,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,"X","A","AA","AA","AA",3,"X",569,2,0,2,2
"237",20011124,20011201,2,2,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",3,"X",569,2,0,2,2
"238",20011125,20011202,1,2,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"239",20011125,20011203,2,2,2001,11298,1129802,30194,1,"DFW","US","48","TX","Texas",74,10140,1014001,30140,"ABQ","US","35","NM","New Mexico",86,"X","A","AA","AA","AA",1,"X",569,2,0,2,2
"240",20011126,20011204,1,2,2001,10140,1014001,30140,1,"ABQ","US","35","NM","New Mexico",86,11298,1129802,30194,"DFW","US","48","TX","Texas",74,"X","A","AA","AA","AA",2,"X",569,2,0,2,2
